,Date,ID,Symbol,market_cap,momentum_market_cap
4,2021-07-05,cardano,ada,46894582606.13069,-3948448.7085703257
4,2021-07-05,ethereum,eth,271472550895.4458,-37586185.853575885
4,2021-07-05,litecoin,ltc,9711343306.500273,-23182139.257710453
4,2021-07-05,ripple,xrp,32159771283.85795,-138407425.31889004
4,2021-07-05,solana,sol,9396692749.038609,-4292578.352904158
5,2021-07-06,bitcoin,btc,636061920914.8282,-217343397.82522792
5,2021-07-06,bitcoin_cash,bch,0.0,0.0
5,2021-07-06,cardano,ada,45513662281.025055,43793.91259261369
5,2021-07-06,ethereum,eth,258719784082.81683,64961.85513481105
5,2021-07-06,litecoin,ltc,9239547487.541368,-8486702.17088533
5,2021-07-06,ripple,xrp,30453863819.504448,-74866312.51426506
5,2021-07-06,solana,sol,9033978686.400784,-640621.4714992506
6,2021-07-07,bitcoin,btc,640405812761.686,-34235220.743580475
6,2021-07-07,bitcoin_cash,bch,0.0,0.0
6,2021-07-07,cardano,ada,45323751370.75257,5605852.601246609
6,2021-07-07,ethereum,eth,270697947572.19247,58236799.3744183
6,2021-07-07,litecoin,ltc,9249441524.38943,-2085220.3548175222
6,2021-07-07,ripple,xrp,30723093719.801144,-31720379.88277485
6,2021-07-07,solana,sol,9343669279.576614,8856.117157318593
7,2021-07-08,bitcoin,btc,636246944189.2604,3245.843611832069
7,2021-07-08,bitcoin_cash,bch,0.0,0.0
7,2021-07-08,cardano,ada,44945443131.1824,35158524.181052715
7,2021-07-08,ethereum,eth,270116728160.1227,418279707.4825761
7,2021-07-08,litecoin,ltc,9195601167.515974,-25380.650215078476
7,2021-07-08,ripple,xrp,30147793682.466797,-6825134.299968306
7,2021-07-08,solana,sol,9995196544.250605,5213839.384231837
8,2021-07-09,bitcoin,btc,617861633771.9894,710084.6414088745
8,2021-07-09,bitcoin_cash,bch,0.0,0.0
8,2021-07-09,cardano,ada,43210231184.62015,61595212.32732368
8,2021-07-09,ethereum,eth,248124573571.6789,652548923.309162
8,2021-07-09,litecoin,ltc,8825310242.238207,27915.155926913256
8,2021-07-09,ripple,xrp,28843574198.216454,-789776.0492568186
8,2021-07-09,solana,sol,9137574846.549248,16288716.423065454
9,2021-07-10,bitcoin,btc,637000370375.4657,19360755.31167816
9,2021-07-10,bitcoin_cash,bch,0.0,0.0
9,2021-07-10,cardano,ada,43482946014.9807,88324214.19377558
9,2021-07-10,ethereum,eth,251611015863.3228,897741383.6219997
9,2021-07-10,litecoin,ltc,9013459284.3449,1283523.2334737284
9,2021-07-10,ripple,xrp,29681644971.035645,7771.848378519957
9,2021-07-10,solana,sol,9138440436.827875,30963796.077772304
10,2021-07-11,bitcoin,btc,632185737683.1548,110236859.33794558
10,2021-07-11,bitcoin_cash,bch,0.0,0.0
10,2021-07-11,cardano,ada,43008320824.21079,151837079.9761714
10,2021-07-11,ethereum,eth,247860822594.064,1363084594.2827244
10,2021-07-11,litecoin,ltc,8966030305.120094,11498039.495421812
10,2021-07-11,ripple,xrp,29048791926.905117,6321024.088223005
10,2021-07-11,solana,sol,8716478997.829847,44952966.65207613
11,2021-07-12,bitcoin,btc,643335853171.1349,28512717.79929809
11,2021-07-12,bitcoin_cash,bch,0.0,0.0
11,2021-07-12,cardano,ada,43253582168.0598,87282705.64069848
11,2021-07-12,ethereum,eth,250027222000.60452,1038820756.4263597
11,2021-07-12,litecoin,ltc,8957040569.707262,6136240.266912226
11,2021-07-12,ripple,xrp,29486316673.96478,1967613.7487462284
11,2021-07-12,solana,sol,8760359617.466415,22615061.078285016
12,2021-07-13,bitcoin,btc,623350567666.981,146.5152199414835
12,2021-07-13,bitcoin_cash,bch,0.0,0.0
12,2021-07-13,cardano,ada,42295830265.097374,20346412.10449699
12,2021-07-13,ethereum,eth,238086643137.17004,474770357.6679932
12,2021-07-13,litecoin,ltc,8925932988.91042,671456.2496302795
12,2021-07-13,ripple,xrp,29247980265.76016,-770432.7142437517
12,2021-07-13,solana,sol,8429306463.204107,3819115.2540800655
13,2021-07-14,bitcoin,btc,613002045101.37,-7752411.325877168
13,2021-07-14,bitcoin_cash,bch,0.0,0.0
13,2021-07-14,cardano,ada,40565438397.05403,225913.27583295704
13,2021-07-14,ethereum,eth,227135827760.92883,129354838.76485617
13,2021-07-14,litecoin,ltc,8763316594.18586,1028.3718782439234
13,2021-07-14,ripple,xrp,28670030241.537884,-5497662.28557173
13,2021-07-14,solana,sol,7953342249.0019,55252.86906339097
14,2021-07-15,bitcoin,btc,616691143979.958,-12211157.862405267
14,2021-07-15,bitcoin_cash,bch,0.0,0.0
14,2021-07-15,cardano,ada,40497361151.44175,-39072.52051574528
14,2021-07-15,ethereum,eth,232939479730.00745,25358895.25702833
14,2021-07-15,litecoin,ltc,8758739299.210312,-34838.45639916052
14,2021-07-15,ripple,xrp,28779372130.819828,-7042116.417881617
14,2021-07-15,solana,sol,8488446183.42694,-7618.671621370192
15,2021-07-16,bitcoin,btc,595342431373.8641,-393413166.0159889
15,2021-07-16,bitcoin_cash,bch,0.0,0.0
15,2021-07-16,cardano,ada,39374686507.872536,-11471579.682847293
15,2021-07-16,ethereum,eth,223534356736.75903,-1939942.9576447562
15,2021-07-16,litecoin,ltc,8403184173.191431,-3331595.225846516
15,2021-07-16,ripple,xrp,27694734252.60773,-37244876.65936992
15,2021-07-16,solana,sol,7712932810.684437,-4761847.501161064
16,2021-07-17,bitcoin,btc,588495008675.5178,-1816823861.202667
16,2021-07-17,bitcoin_cash,bch,0.0,0.0
16,2021-07-17,cardano,ada,37559740153.85849,-99173518.54360126
16,2021-07-17,ethereum,eth,218477848474.5608,-275720527.65021074
16,2021-07-17,litecoin,ltc,8118858100.698688,-23890777.574050583
16,2021-07-17,ripple,xrp,27201988882.770893,-118596164.6356716
16,2021-07-17,solana,sol,7168957057.321149,-34941898.83635279
17,2021-07-18,bitcoin,btc,592581931071.2119,-2244225308.054949
17,2021-07-18,bitcoin_cash,bch,0.0,0.0
17,2021-07-18,cardano,ada,37700201068.36395,-177982208.20294866
17,2021-07-18,ethereum,eth,221838551362.95905,-922335313.7677346
17,2021-07-18,litecoin,ltc,8023054465.964244,-48523357.655938186
17,2021-07-18,ripple,xrp,27109511265.747284,-169543486.6010368
17,2021-07-18,solana,sol,7314497718.903992,-67973710.30352077
18,2021-07-19,bitcoin,btc,597872278369.1111,-2559095053.640125
18,2021-07-19,bitcoin_cash,bch,0.0,0.0
18,2021-07-19,cardano,ada,38072204962.31886,-280908796.2487803
18,2021-07-19,ethereum,eth,222305469349.286,-1516249074.7439413
18,2021-07-19,litecoin,ltc,7984291728.186319,-64976074.549412064
18,2021-07-19,ripple,xrp,27175846391.033463,-229180035.22134492
18,2021-07-19,solana,sol,7331794881.762145,-92512973.80767685
19,2021-07-20,bitcoin,btc,580252472382.7122,-2548637493.213763
19,2021-07-20,bitcoin_cash,bch,0.0,0.0
19,2021-07-20,cardano,ada,36363603752.7678,-362240109.4181574
19,2021-07-20,ethereum,eth,214106247241.3399,-1979679700.3880093
19,2021-07-20,litecoin,ltc,7634541204.182109,-71154248.95396039
19,2021-07-20,ripple,xrp,26075532617.71391,-232800958.97661042
19,2021-07-20,solana,sol,6774142705.91918,-113695975.57153901
20,2021-07-21,bitcoin,btc,561743228116.5483,-2790684380.542565
20,2021-07-21,bitcoin_cash,bch,0.0,0.0
20,2021-07-21,cardano,ada,34061358625.61974,-451266433.7962755
20,2021-07-21,ethereum,eth,209392844466.0158,-2159976033.349379
20,2021-07-21,litecoin,ltc,7197481233.373025,-78795490.80447128
20,2021-07-21,ripple,xrp,24615569713.49713,-244505466.97723004
20,2021-07-21,solana,sol,6500208589.083082,-124957502.64467244
21,2021-07-22,bitcoin,btc,605357009416.7555,-2862441049.6763396
21,2021-07-22,bitcoin_cash,bch,0.0,0.0
21,2021-07-22,cardano,ada,37555390538.67549,-522528285.30043465
21,2021-07-22,ethereum,eth,233005814487.5354,-2232827045.1691957
21,2021-07-22,litecoin,ltc,7866951800.433402,-86007251.96762538
21,2021-07-22,ripple,xrp,26445756208.820637,-258417786.25850263
21,2021-07-22,solana,sol,7243897344.253764,-135193469.05158287
22,2021-07-23,bitcoin,btc,607621607805.3499,-2695188273.5297155
22,2021-07-23,bitcoin_cash,bch,0.0,0.0
22,2021-07-23,cardano,ada,38077856018.87969,-521675515.0095318
22,2021-07-23,ethereum,eth,236554595198.76672,-2052349225.39462
22,2021-07-23,litecoin,ltc,8077469395.050521,-88800444.23718171
22,2021-07-23,ripple,xrp,27517390338.90026,-247660935.48861545
22,2021-07-23,solana,sol,7561860534.399218,-130934969.88964611
23,2021-07-24,bitcoin,btc,627747173675.4332,-1599623455.5898538
23,2021-07-24,bitcoin_cash,bch,0.0,0.0
23,2021-07-24,cardano,ada,38578333796.337135,-477336021.1933516
23,2021-07-24,ethereum,eth,247068794868.1457,-1363056458.714999
23,2021-07-24,litecoin,ltc,8286163795.152425,-76288491.7018814
23,2021-07-24,ripple,xrp,28196999500.970444,-189729982.7003153
23,2021-07-24,solana,sol,7713349030.470103,-114249681.1737001
24,2021-07-25,bitcoin,btc,642012590040.6406,-464053452.40145046
24,2021-07-25,bitcoin_cash,bch,0.0,0.0
24,2021-07-25,cardano,ada,39436084137.75868,-364118756.0959211
24,2021-07-25,ethereum,eth,255023351844.8617,-530474811.90545946
24,2021-07-25,litecoin,ltc,8387276967.407461,-54362197.2556431
24,2021-07-25,ripple,xrp,28269947663.60385,-120345595.87629274
24,2021-07-25,solana,sol,7794117620.737434,-92759554.01069279
25,2021-07-26,bitcoin,btc,664681184168.7764,-36280620.68781671
25,2021-07-26,bitcoin_cash,bch,0.0,0.0
25,2021-07-26,cardano,ada,39580378055.15009,-265924560.8110036
25,2021-07-26,ethereum,eth,258067996305.1722,-147685559.8110319
25,2021-07-26,litecoin,ltc,8557832144.367151,-35735486.528429516
25,2021-07-26,ripple,xrp,28326472774.149742,-76048887.28556268
25,2021-07-26,solana,sol,7718142916.945531,-78697541.8302324
26,2021-07-27,bitcoin,btc,701921012034.6644,14065684.377959564
26,2021-07-27,bitcoin_cash,bch,0.0,0.0
26,2021-07-27,cardano,ada,40453902654.76121,-156659330.64742073
26,2021-07-27,ethereum,eth,261543645427.02676,-2490348.007598616
26,2021-07-27,litecoin,ltc,8741779083.764177,-17160955.273389664
26,2021-07-27,ripple,xrp,28868798734.47323,-30559563.55900939
26,2021-07-27,solana,sol,7706970297.480305,-58511025.30507023
27,2021-07-28,bitcoin,btc,732311951673.3547,387606663.25212723
27,2021-07-28,bitcoin_cash,bch,0.0,0.0
27,2021-07-28,cardano,ada,40761082389.76143,-70369687.99388297
27,2021-07-28,ethereum,eth,267339757878.5193,32592912.512811985
27,2021-07-28,litecoin,ltc,8912475331.991972,-4690257.301120319
27,2021-07-28,ripple,xrp,29723719168.358337,-4455722.01702823
27,2021-07-28,solana,sol,7591579830.598075,-35333660.888655506
28,2021-07-29,bitcoin,btc,751371299910.5153,1179088358.3810003
28,2021-07-29,bitcoin_cash,bch,0.0,0.0
28,2021-07-29,cardano,ada,41097297245.701866,-24078690.45251303
28,2021-07-29,ethereum,eth,268838784855.6686,202411594.854004
28,2021-07-29,litecoin,ltc,9348814420.119677,-260182.88711687157
28,2021-07-29,ripple,xrp,32852692988.230244,103798.66970888153
28,2021-07-29,solana,sol,7595729558.871121,-21089230.763286117
29,2021-07-30,bitcoin,btc,750407963580.4731,2587227905.4163027
29,2021-07-30,bitcoin_cash,bch,0.0,0.0
29,2021-07-30,cardano,ada,41353066882.48441,-2576490.1661964403
29,2021-07-30,ethereum,eth,278785893426.22424,698403894.368708
29,2021-07-30,litecoin,ltc,9450228320.781351,114656.48320613398
29,2021-07-30,ripple,xrp,34826525034.87061,18039312.882164903
29,2021-07-30,solana,sol,8603692851.645973,-2660830.6762569374
30,2021-07-31,bitcoin,btc,786531956383.648,4566304761.190689
30,2021-07-31,bitcoin_cash,bch,0.0,0.0
30,2021-07-31,cardano,ada,41920164939.7779,38871.1067986602
30,2021-07-31,ethereum,eth,287344044145.01373,1481863078.4816353
30,2021-07-31,litecoin,ltc,9736551488.51875,4151795.0691485987
30,2021-07-31,ripple,xrp,34956569128.79335,66467165.20028203
30,2021-07-31,solana,sol,8782089188.680168,-2.382012260338078
31,2021-08-01,bitcoin,btc,784039345926.1898,7107359806.236714
31,2021-08-01,bitcoin_cash,bch,0.0,0.0
31,2021-08-01,cardano,ada,42626960806.38379,14149924.787232839
31,2021-08-01,ethereum,eth,297505707149.10004,2658692096.099463
31,2021-08-01,litecoin,ltc,9708449336.08721,16671993.73673632
31,2021-08-01,ripple,xrp,34822531550.132,147519551.8816673
31,2021-08-01,solana,sol,9870964496.720772,6087484.663739936
32,2021-08-02,bitcoin,btc,747403845431.8284,8580695935.925851
32,2021-08-02,bitcoin_cash,bch,0.0,0.0
32,2021-08-02,cardano,ada,41942215646.18457,66638932.26367443
32,2021-08-02,ethereum,eth,297290528238.90314,3577125900.7968755
32,2021-08-02,litecoin,ltc,9358409105.737217,33978695.337859005
32,2021-08-02,ripple,xrp,33490734955.83339,228022271.71419027
32,2021-08-02,solana,sol,9272656715.856789,24559264.16293283
33,2021-08-03,bitcoin,btc,737440183775.5553,9326997813.780176
33,2021-08-03,bitcoin_cash,bch,0.0,0.0
33,2021-08-03,cardano,ada,42223053588.46887,132551822.51095085
33,2021-08-03,ethereum,eth,306483554365.1923,4237000191.545771
33,2021-08-03,litecoin,ltc,9456946575.707258,54824636.96093211
33,2021-08-03,ripple,xrp,34349676133.534256,313258439.7018939
33,2021-08-03,solana,sol,9090469010.815338,43441731.06237479
34,2021-08-04,bitcoin,btc,720835141114.3336,9469090315.759596
34,2021-08-04,bitcoin_cash,bch,0.0,0.0
34,2021-08-04,cardano,ada,43922298025.75148,244802691.78439492
34,2021-08-04,ethereum,eth,294760000421.45154,4769582861.800488
34,2021-08-04,litecoin,ltc,9286551471.933895,76016455.06978582
34,2021-08-04,ripple,xrp,33218265132.768917,379949180.52943027
34,2021-08-04,solana,sol,9368039157.991346,87386933.06511286
35,2021-08-05,bitcoin,btc,747085951935.0547,9403807344.557678
35,2021-08-05,bitcoin_cash,bch,0.0,0.0
35,2021-08-05,cardano,ada,44244306618.72718,340276552.1858892
35,2021-08-05,ethereum,eth,319613239659.44226,5297413993.828337
35,2021-08-05,litecoin,ltc,9551279815.204298,92230868.82796521
35,2021-08-05,ripple,xrp,33994364798.13678,423111546.44956595
35,2021-08-05,solana,sol,9803376069.99858,119755542.07207586
36,2021-08-06,bitcoin,btc,768416417393.5968,9300853144.56953
36,2021-08-06,bitcoin_cash,bch,0.0,0.0
36,2021-08-06,cardano,ada,44529395488.31232,380850890.0726835
36,2021-08-06,ethereum,eth,330223699956.3277,5684462153.986998
36,2021-08-06,litecoin,ltc,9589445531.089306,98680822.76994732
36,2021-08-06,ripple,xrp,34143817201.28548,441965955.28370124
36,2021-08-06,solana,sol,10217649265.24856,140166679.12161213
37,2021-08-07,bitcoin,btc,803853127161.2805,9582960768.633394
37,2021-08-07,bitcoin_cash,bch,0.0,0.0
37,2021-08-07,cardano,ada,44976191368.19564,419830560.2906398
37,2021-08-07,ethereum,eth,337961452767.8669,6077619907.214857
37,2021-08-07,litecoin,ltc,9877354742.544098,105033972.0911907
37,2021-08-07,ripple,xrp,34633334804.98132,452766124.79063624
37,2021-08-07,solana,sol,10788517295.598757,166959145.0448543
38,2021-08-08,bitcoin,btc,838457486987.6113,10126180706.193283
38,2021-08-08,bitcoin_cash,bch,0.0,0.0
38,2021-08-08,cardano,ada,47279023174.55644,485702310.3418032
38,2021-08-08,ethereum,eth,368235028077.73975,6590900823.673895
38,2021-08-08,litecoin,ltc,10406187412.487291,115197645.52167723
38,2021-08-08,ripple,xrp,37894868456.38714,504606443.7779874
38,2021-08-08,solana,sol,10716940358.77982,189895911.31457648
39,2021-08-09,bitcoin,btc,821704814136.0109,9689252212.383944
39,2021-08-09,bitcoin_cash,bch,0.0,0.0
39,2021-08-09,cardano,ada,45815242223.606125,478564054.7591957
39,2021-08-09,ethereum,eth,352872000029.7298,6639451697.403231
39,2021-08-09,litecoin,ltc,9981346866.47305,106896819.53410427
39,2021-08-09,ripple,xrp,36263438396.09534,487242903.04712665
39,2021-08-09,solana,sol,10274392698.30968,185931321.99091476
40,2021-08-10,bitcoin,btc,861862844505.6104,9344084286.775482
40,2021-08-10,bitcoin_cash,bch,0.0,0.0
40,2021-08-10,cardano,ada,47056082810.42616,459561798.02636033
40,2021-08-10,ethereum,eth,363242219000.1384,6566821023.378968
40,2021-08-10,litecoin,ltc,11100739090.691969,106548396.81598799
40,2021-08-10,ripple,xrp,37583709631.509,457801920.76667875
40,2021-08-10,solana,sol,10540000830.327097,176495383.78293028
41,2021-08-11,bitcoin,btc,854344953098.7552,9010443213.533312
41,2021-08-11,bitcoin_cash,bch,0.0,0.0
41,2021-08-11,cardano,ada,53577930723.08576,478744890.9862389
41,2021-08-11,ethereum,eth,368146417310.3951,6700067536.825915
41,2021-08-11,litecoin,ltc,11034249932.49583,108492827.03622916
41,2021-08-11,ripple,xrp,39514002150.6668,461191107.48898226
41,2021-08-11,solana,sol,11060502356.763584,181473520.17488828
42,2021-08-12,bitcoin,btc,857660568377.3856,8438511504.251116
42,2021-08-12,bitcoin_cash,bch,0.0,0.0
42,2021-08-12,cardano,ada,57579550005.43834,534326211.483578
42,2021-08-12,ethereum,eth,371120421692.36896,6720914140.742633
42,2021-08-12,litecoin,ltc,11420751413.639864,113282623.21798329
42,2021-08-12,ripple,xrp,46598977910.73202,499474772.6303326
42,2021-08-12,solana,sol,11911671445.966951,197443152.02727887
43,2021-08-13,bitcoin,btc,836054770491.896,7379310184.801381
43,2021-08-13,bitcoin_cash,bch,0.0,0.0
43,2021-08-13,cardano,ada,57851525295.06172,625096609.584989
43,2021-08-13,ethereum,eth,356667351344.9034,6404709779.310869
43,2021-08-13,litecoin,ltc,11035052205.051607,112708979.90259355
43,2021-08-13,ripple,xrp,44736297538.85398,549987887.2240376
43,2021-08-13,solana,sol,11719191265.4597,208370958.40725088
44,2021-08-14,bitcoin,btc,895084141168.7996,7212121997.398377
44,2021-08-14,bitcoin_cash,bch,0.0,0.0
44,2021-08-14,cardano,ada,67891752772.817406,757397738.9180768
44,2021-08-14,ethereum,eth,387650495386.42346,6603163215.255023
44,2021-08-14,litecoin,ltc,12256846299.426054,121378940.20904928
44,2021-08-14,ripple,xrp,50454533105.66228,620783326.4972191
44,2021-08-14,solana,sol,12659136195.430464,225967013.15992063
45,2021-08-15,bitcoin,btc,886593539912.8141,6887268653.161241
45,2021-08-15,bitcoin_cash,bch,0.0,0.0
45,2021-08-15,cardano,ada,70631619782.70366,945861536.8780782
45,2021-08-15,ethereum,eth,383333523376.4307,6562270151.516603
45,2021-08-15,litecoin,ltc,12207380592.269388,130482259.59130178
45,2021-08-15,ripple,xrp,60003066118.75983,713434892.7660658
45,2021-08-15,solana,sol,12632010978.831278,235271711.5439196
46,2021-08-16,bitcoin,btc,882888202377.7089,6684394906.787577
46,2021-08-16,bitcoin_cash,bch,0.0,0.0
46,2021-08-16,cardano,ada,69442698916.5732,1150782468.288099
46,2021-08-16,ethereum,eth,387075388591.617,6426058877.57174
46,2021-08-16,litecoin,ltc,12299559504.83368,139707191.06369448
46,2021-08-16,ripple,xrp,59584210571.94573,849903919.791098
46,2021-08-16,solana,sol,15290073919.010555,252659033.21529543
47,2021-08-17,bitcoin,btc,866391335029.3693,6386299468.383126
47,2021-08-17,bitcoin_cash,bch,0.0,0.0
47,2021-08-17,cardano,ada,67363561247.76786,1309200051.2816732
47,2021-08-17,ethereum,eth,369733082268.3038,5764858503.756827
47,2021-08-17,litecoin,ltc,12044822922.647083,143348528.59309953
47,2021-08-17,ripple,xrp,55864357102.57856,946770718.111246
47,2021-08-17,solana,sol,18474853367.36561,271771990.31648767
48,2021-08-18,bitcoin,btc,836777066605.9799,5503719180.912413
48,2021-08-18,bitcoin_cash,bch,0.0,0.0
48,2021-08-18,cardano,ada,62244981576.04676,1331793021.2241437
48,2021-08-18,ethereum,eth,354390048289.1804,4539329009.325733
48,2021-08-18,litecoin,ltc,11240770000.472055,132584806.14246471
48,2021-08-18,ripple,xrp,50803400116.72417,986046047.6886185
48,2021-08-18,solana,sol,18770890602.314026,310700505.0333656
49,2021-08-19,bitcoin,btc,847143004614.999,4729853442.472883
49,2021-08-19,bitcoin_cash,bch,0.0,0.0
49,2021-08-19,cardano,ada,68408416408.650925,1433783063.8809698
49,2021-08-19,ethereum,eth,357527359807.9584,3503507620.5128136
49,2021-08-19,litecoin,ltc,11225921789.1516,119584808.66206521
49,2021-08-19,ripple,xrp,53716679098.06286,1093607582.6394873
49,2021-08-19,solana,sol,21274810508.661808,380668456.7671422
50,2021-08-20,bitcoin,btc,867650725472.864,5001951298.258808
50,2021-08-20,bitcoin_cash,bch,0.0,0.0
50,2021-08-20,cardano,ada,73478460337.53844,1577764427.9843497
50,2021-08-20,ethereum,eth,360685430760.7975,2639573985.7077565
50,2021-08-20,litecoin,ltc,11509075324.49982,116544345.24568467
50,2021-08-20,ripple,xrp,54568786813.40489,1182328848.1367018
50,2021-08-20,solana,sol,20809209324.240616,453470837.66760486
51,2021-08-21,bitcoin,btc,923013359587.472,6003212969.5627
51,2021-08-21,bitcoin_cash,bch,0.0,0.0
51,2021-08-21,cardano,ada,78606736222.06247,1754742002.5272121
51,2021-08-21,ethereum,eth,383483277312.2806,2333376179.4242363
51,2021-08-21,litecoin,ltc,12209613196.349447,123394325.40666342
51,2021-08-21,ripple,xrp,58384958845.83498,1296966206.8835924
